Timestamp,Hari,Fase,Suhu_C,Kelembapan_pct,pH,CO2_ppm,Status_Kipas,Status_Pengaduk,Kematangan_pct,Sisa_Hari
1/12/2024 7:45,12,Pendinginan,44.3,62.9,7.06,2794,1,0,56.1,9
1/12/2024 7:50,12,Pendinginan,44.4,62.5,7.05,2583,1,0,56.6,9
1/12/2024 7:55,12,Pendinginan,44.6,63.2,7.1,2499,1,0,57,9
1/12/2024 8:00,12,Pendinginan,44.6,62.7,7.11,2586,1,0,56.4,9
1/12/2024 8:05,12,Pendinginan,44.6,63.3,7.1,2552,1,0,57,9
1/12/2024 8:10,12,Pendinginan,44.6,63,7.06,2601,1,0,56.8,9
1/12/2024 8:15,12,Pendinginan,44.1,63.1,7.09,2556,1,0,56.3,9
1/12/2024 8:20,12,Pendinginan,44.4,63.4,7.09,2650,1,0,56.4,9
1/12/2024 8:25,12,Pendinginan,44.7,63,7.12,2573,1,0,56.8,9
1/12/2024 8:30,12,Pendinginan,44.3,62.6,7.12,2409,1,0,56.5,9
1/12/2024 8:35,12,Pendinginan,44.6,62.7,7.09,2594,1,0,56.9,9
1/12/2024 8:40,12,Pendinginan,44.6,62.8,7.09,2378,1,0,56.7,9
1/12/2024 8:45,12,Pendinginan,44.9,63.2,7.08,2471,1,0,56.7,9
1/12/2024 8:50,12,Pendinginan,45,63,7.12,2662,1,0,56.5,9
1/12/2024 8:55,12,Pendinginan,44.9,63.4,7.1,2469,1,0,56.5,9
1/12/2024 9:00,12,Pendinginan,44.8,63,7.08,2592,1,0,56.5,9
1/12/2024 9:05,12,Pendinginan,44.7,63,7.11,2612,1,0,56.5,9
1/12/2024 9:10,12,Pendinginan,44.9,63,7.15,2571,1,0,56.9,9
1/12/2024 9:15,12,Pendinginan,45,62.4,7.14,2642,1,0,57,9
1/12/2024 9:20,12,Pendinginan,45.1,63,7.13,2699,1,0,57.1,9
1/12/2024 9:25,12,Pendinginan,45.2,62.4,7.11,2590,1,0,57,9
1/12/2024 9:30,12,Pendinginan,45.4,62.8,7.17,2428,1,0,56.9,9
1/12/2024 9:35,12,Pendinginan,45.2,62.2,7.1,2452,1,0,56.8,9
1/12/2024 9:40,12,Pendinginan,45.3,63.1,7.06,2641,1,0,56.9,9
1/12/2024 9:45,12,Pendinginan,45.5,62.7,7.07,2471,1,0,56.5,9
1/12/2024 9:50,12,Pendinginan,45.5,63.2,7.09,2618,1,0,56.4,9
1/12/2024 9:55,12,Pendinginan,45.5,63,7.06,2551,1,0,57.1,9
1/12/2024 10:00,12,Pendinginan,45.1,63.2,7.12,2625,1,0,56.8,9
1/12/2024 10:05,12,Pendinginan,45.1,62.9,7.11,2570,1,0,57.3,9
1/12/2024 10:10,12,Pendinginan,45.5,63.3,7.11,2512,1,0,56.9,9
1/12/2024 10:15,12,Pendinginan,45.7,63,7.06,2567,1,0,57.4,9
1/12/2024 10:20,12,Pendinginan,45.7,63,7.12,2643,1,0,56.7,9
1/12/2024 10:25,12,Pendinginan,45.6,62.7,7.06,2545,1,0,57.1,9
1/12/2024 10:30,12,Pendinginan,46.1,62.8,7.13,2659,1,0,56.7,9
1/12/2024 10:35,12,Pendinginan,45.8,63.4,7.11,2655,1,0,57.3,9
1/12/2024 10:40,12,Pendinginan,45.7,62.7,7.11,2592,1,0,56.8,9
1/12/2024 10:45,12,Pendinginan,45.8,62.5,7.11,2660,1,0,57.6,9
1/12/2024 10:50,12,Pendinginan,46.2,62.9,7.08,2532,1,0,57.1,9
1/12/2024 10:55,12,Pendinginan,45.9,62.8,7.13,2607,1,0,57.4,9
1/12/2024 11:00,12,Pendinginan,45.9,62.9,7.09,2489,1,0,57.3,9
1/12/2024 11:05,12,Pendinginan,46.3,62.7,7.11,2589,1,0,57.2,9
1/12/2024 11:10,12,Pendinginan,46,62.2,7.11,2570,1,0,57.1,9
1/12/2024 11:15,12,Pendinginan,46.3,62.5,7.13,2552,1,0,57.7,9
1/12/2024 11:20,12,Pendinginan,46.3,63.2,7.12,2546,1,0,56.9,9
1/12/2024 11:25,12,Pendinginan,46.1,62.2,7.08,2594,1,0,57,9
1/12/2024 11:30,12,Pendinginan,46.4,62.9,7.11,2729,1,0,56.9,9
1/12/2024 11:35,12,Pendinginan,46.4,62.3,7.14,2383,1,0,56.8,9
1/12/2024 11:40,12,Pendinginan,46.4,63,7.12,2454,1,0,56.9,9
1/12/2024 11:45,12,Pendinginan,46.7,62.3,7.08,2680,1,0,57.6,9
1/12/2024 11:50,12,Pendinginan,46.7,62.2,7.06,2572,1,0,57.4,9
1/12/2024 11:55,12,Pendinginan,46.6,62.9,7.06,2629,1,0,57,9
1/12/2024 12:00,12,Pendinginan,46.7,62.3,7.09,2511,1,0,56.9,9
1/12/2024 12:05,12,Pendinginan,46.7,62.2,7.13,2611,1,0,57.8,9
1/12/2024 12:10,12,Pendinginan,46.7,62.6,7.15,2509,1,0,56.9,9
1/12/2024 12:15,12,Pendinginan,46.8,62,7.18,2675,1,0,58,9
1/12/2024 12:20,12,Pendinginan,46.8,62.6,7.1,2629,1,0,57,9
1/12/2024 12:25,12,Pendinginan,46.4,62.2,7.07,2676,1,0,57.9,9
1/12/2024 12:30,12,Pendinginan,46.5,62.8,7.14,2432,1,0,57.3,9
1/12/2024 12:35,12,Pendinginan,46.7,62.6,7.07,2549,1,0,57.2,9
1/12/2024 12:40,12,Pendinginan,47,62.3,7.09,2540,1,0,58,9
1/12/2024 12:45,12,Pendinginan,46.9,62,7.13,2545,1,0,57,9
1/12/2024 12:50,12,Pendinginan,47.3,62.2,7.1,2568,1,0,58,9
1/12/2024 12:55,12,Pendinginan,46.8,62.4,7.17,2565,1,0,57.1,9
1/12/2024 13:00,12,Pendinginan,47,62.4,7.15,2527,1,0,57.7,9
1/12/2024 13:05,12,Pendinginan,46.9,61.9,7.1,2669,1,0,57.5,9
1/12/2024 13:10,12,Pendinginan,47.2,62.4,7.14,2505,1,0,57.7,9
1/12/2024 13:15,12,Pendinginan,47,62.9,7.09,2482,1,0,57.7,9
1/12/2024 13:20,12,Pendinginan,47.2,62.4,7.12,2465,1,0,58,9
1/12/2024 13:25,12,Pendinginan,47.3,62.7,7.1,2585,1,0,57.6,9
1/12/2024 13:30,12,Pendinginan,47.4,62.6,7.12,2429,1,0,58.1,9
1/12/2024 13:35,12,Pendinginan,47.3,62.1,7.12,2429,1,0,57.9,9
1/12/2024 13:40,12,Pendinginan,47.1,62.2,7.12,2632,1,0,57.7,9
1/12/2024 13:45,12,Pendinginan,47.4,62.2,7.11,2556,1,0,57.6,9
1/12/2024 13:50,12,Pendinginan,47.1,62,7.12,2528,1,0,57.6,9
1/12/2024 13:55,12,Pendinginan,47.3,62,7.1,2523,1,0,57.7,9
1/12/2024 14:00,12,Pendinginan,47.4,62.2,7.08,2435,1,0,58.5,9
1/12/2024 14:05,12,Pendinginan,47.2,62.1,7.13,2574,1,0,57.9,9
1/12/2024 14:10,12,Pendinginan,47.3,62.3,7.11,2520,1,0,57.8,9
1/12/2024 14:15,12,Pendinginan,47.6,62.2,7.11,2629,1,0,58,9
1/12/2024 14:20,12,Pendinginan,47.7,61.7,7.14,2591,1,0,57.5,9
1/12/2024 14:25,12,Pendinginan,47.5,62.5,7.09,2578,1,0,58,9
1/12/2024 14:30,12,Pendinginan,47.3,62.1,7.12,2478,1,0,57.5,9
1/12/2024 14:35,12,Pendinginan,47.5,62.4,7.13,2471,1,0,58,9
1/12/2024 14:40,12,Pendinginan,47.4,61.7,7.1,2629,1,0,58,9
1/12/2024 14:45,12,Pendinginan,47.5,62,7.1,2547,1,0,57.5,9
1/12/2024 14:50,12,Pendinginan,47.5,62.1,7.07,2470,1,0,58,9
1/12/2024 14:55,12,Pendinginan,47.5,62.1,7.09,2662,1,0,57.6,9
1/12/2024 15:00,12,Pendinginan,47.6,62,7.11,2572,1,0,57.5,9
1/12/2024 15:05,12,Pendinginan,47.5,62.5,7.17,2524,1,0,57.9,9
1/12/2024 15:10,12,Pendinginan,47.9,62.5,7.09,2484,1,0,58.2,9
1/12/2024 15:15,12,Pendinginan,47.4,62.5,7.12,2573,1,0,57.8,9
1/12/2024 15:20,12,Pendinginan,47.5,62.6,7.11,2498,1,0,57.9,9
1/12/2024 15:25,12,Pendinginan,47.6,61.8,7.1,2480,1,0,58.2,9
1/12/2024 15:30,12,Pendinginan,47.4,61.6,7.05,2411,1,0,58.4,9
1/12/2024 15:35,12,Pendinginan,47.6,62.3,7.13,2532,1,0,58,9
1/12/2024 15:40,12,Pendinginan,47.7,62.2,7.16,2576,1,0,57.8,9
1/12/2024 15:45,12,Pendinginan,47.5,61.9,7.15,2492,1,0,57.8,9
1/12/2024 15:50,12,Pendinginan,47.6,62.1,7.12,2675,1,0,58.3,9
1/12/2024 15:55,12,Pendinginan,47.6,61.7,7.1,2579,1,0,57.7,9
1/12/2024 16:00,12,Pendinginan,47.9,62.1,7.11,2468,1,0,58.2,9
1/12/2024 16:05,12,Pendinginan,47.4,62.7,7.15,2598,1,0,57.7,9
1/12/2024 16:10,12,Pendinginan,47.6,62.5,7.13,2438,1,0,57.9,9
1/12/2024 16:15,12,Pendinginan,47.5,61.9,7.16,2363,1,0,58.3,9
1/12/2024 16:20,12,Pendinginan,47.3,61.8,7.05,2471,1,0,58.6,9
1/12/2024 16:25,12,Pendinginan,47.5,61.7,7.14,2612,1,0,58.2,9
1/12/2024 16:30,12,Pendinginan,47.8,62.3,7.13,2448,1,0,58.4,9
1/12/2024 16:35,12,Pendinginan,47.5,62.2,7.09,2521,1,0,57.9,9
1/12/2024 16:40,12,Pendinginan,47.1,62.4,7.07,2518,1,0,58.3,9
1/12/2024 16:45,12,Pendinginan,47.4,62,7.12,2546,1,0,58.4,9
1/12/2024 16:50,12,Pendinginan,47.7,62.2,7.12,2434,1,0,58.4,9
1/12/2024 16:55,12,Pendinginan,47.5,62,7.13,2481,1,0,58.4,9
1/12/2024 17:00,12,Pendinginan,47.5,62.4,7.12,2420,1,0,58.1,9
1/12/2024 17:05,12,Pendinginan,47.5,62.8,7.1,2538,1,0,58.1,9
1/12/2024 17:10,12,Pendinginan,47.2,61.9,7.05,2608,1,0,57.6,9
1/12/2024 17:15,12,Pendinginan,47.3,61.7,7.09,2608,1,0,58.4,9
1/12/2024 17:20,12,Pendinginan,47.1,61.9,7.09,2493,1,0,58.4,9
1/12/2024 17:25,12,Pendinginan,47.6,61.5,7.11,2470,1,0,58.6,9
1/12/2024 17:30,12,Pendinginan,47.4,62.3,7.12,2418,1,0,58.7,9
1/12/2024 17:35,12,Pendinginan,47.3,62.4,7.15,2525,1,0,58.8,9
1/12/2024 17:40,12,Pendinginan,47.2,62,7.11,2488,1,0,58.2,9
1/12/2024 17:45,12,Pendinginan,47.4,62.2,7.12,2519,1,0,59.3,9
1/12/2024 17:50,12,Pendinginan,47,61.9,7.07,2467,1,0,58.5,9
1/12/2024 17:55,12,Pendinginan,47,62,7.12,2444,1,0,58.5,9
1/12/2024 18:00,12,Pendinginan,47.2,62.3,7.14,2569,1,0,58.5,9
1/12/2024 18:05,12,Pendinginan,47,61.9,7.1,2438,1,0,58.7,9
1/12/2024 18:10,12,Pendinginan,47,62.3,7.08,2593,1,0,58.4,9
1/12/2024 18:15,12,Pendinginan,46.8,62,7.19,2445,1,0,58.4,9
1/12/2024 18:20,12,Pendinginan,46.9,62.1,7.09,2486,1,0,58.8,9
1/12/2024 18:25,12,Pendinginan,46.9,61.8,7.11,2428,1,0,58.5,9
1/12/2024 18:30,12,Pendinginan,47,62.1,7.11,2613,1,0,58.8,9
1/12/2024 18:35,12,Pendinginan,46.9,62.7,7.13,2309,1,0,58.8,9
1/12/2024 18:40,12,Pendinginan,46.5,62.3,7.06,2429,1,0,58.5,9
1/12/2024 18:45,12,Pendinginan,46.6,62.1,7.15,2407,1,0,58.8,9
1/12/2024 18:50,12,Pendinginan,46.5,62.1,7.13,2383,1,0,58.2,9
1/12/2024 18:55,12,Pendinginan,46.7,62.5,7.11,2424,1,0,58.7,9
1/12/2024 19:00,12,Pendinginan,46.6,62.2,7.04,2373,1,0,58.4,9
1/12/2024 19:05,12,Pendinginan,46.6,62.2,7.13,2477,1,0,58.3,9
1/12/2024 19:10,12,Pendinginan,46.7,62.6,7.08,2480,1,0,58.5,9
1/12/2024 19:15,12,Pendinginan,46.5,62.5,7.18,2512,1,0,58.8,9
1/12/2024 19:20,12,Pendinginan,46.3,62.2,7.16,2446,1,0,58.4,9
1/12/2024 19:25,12,Pendinginan,46.1,62.4,7.12,2396,1,0,59,9
1/12/2024 19:30,12,Pendinginan,46.2,62.2,7.12,2417,1,0,58.8,9
1/12/2024 19:35,12,Pendinginan,46.4,61.9,7.13,2457,1,0,58.8,9
1/12/2024 19:40,12,Pendinginan,46.3,62.2,7.13,2498,1,0,58.6,9
1/12/2024 19:45,12,Pendinginan,46.2,62.2,7.11,2413,1,0,58.9,9
1/12/2024 19:50,12,Pendinginan,46.1,62.4,7.12,2308,1,0,58.8,9
1/12/2024 19:55,12,Pendinginan,46.1,62.3,7.1,2338,1,0,59,9
1/12/2024 20:00,12,Pendinginan,45.9,62.3,7.11,2431,1,0,58.7,9
1/12/2024 20:05,12,Pendinginan,45.8,62.4,7.1,2442,1,0,59,9
1/12/2024 20:10,12,Pendinginan,45.8,61.9,7.19,2385,1,0,59.1,9
1/12/2024 20:15,12,Pendinginan,46.1,62.5,7.11,2419,1,0,58.6,9
1/12/2024 20:20,12,Pendinginan,45.9,62.5,7.1,2339,1,0,58.5,9
1/12/2024 20:25,12,Pendinginan,45.9,62.3,7.12,2354,1,0,58.5,9
1/12/2024 20:30,12,Pendinginan,45.8,62.3,7.14,2387,1,0,58.9,9
1/12/2024 20:35,12,Pendinginan,45.7,62.5,7.14,2392,1,0,59.1,9
1/12/2024 20:40,12,Pendinginan,45.7,62.3,7.1,2520,1,0,58.8,9
1/12/2024 20:45,12,Pendinginan,45.6,62.3,7.06,2501,1,0,58.1,9
1/12/2024 20:50,12,Pendinginan,45.1,62.5,7.13,2357,1,0,59,9
1/12/2024 20:55,12,Pendinginan,45,62.5,7.12,2402,1,0,59,9
1/12/2024 21:00,12,Pendinginan,45.4,62.3,7.06,2579,1,0,59.4,9
1/12/2024 21:05,12,Pendinginan,45.1,62.3,7.11,2487,1,0,58.4,9
1/12/2024 21:10,12,Pendinginan,45.1,61.8,7.11,2361,1,0,59.1,9
1/12/2024 21:15,12,Pendinginan,45,62.1,7.14,2433,1,0,59.2,9
1/12/2024 21:20,12,Pendinginan,45,62.2,7.11,2434,1,0,58.4,9
1/12/2024 21:25,12,Pendinginan,45.1,62.5,7.12,2380,1,0,58.3,9
1/12/2024 21:30,12,Pendinginan,44.9,62.9,7.12,2364,1,0,59.1,9
1/12/2024 21:35,12,Pendinginan,44.9,62.6,7.11,2421,1,0,59.6,9
1/12/2024 21:40,12,Pendinginan,45,63.1,7.1,2518,1,0,58.9,9
1/12/2024 21:45,12,Pendinginan,44.8,62.6,7.1,2389,1,0,59.4,9
1/12/2024 21:50,12,Pendinginan,44.6,62.9,7.08,2535,1,0,59.5,9
1/12/2024 21:55,12,Pendinginan,44.6,62.3,7.1,2366,1,0,59.2,9
1/12/2024 22:00,12,Pendinginan,44.8,63,7.12,2307,1,0,59.1,9
1/12/2024 22:05,12,Pendinginan,44.5,62.1,7.08,2540,1,0,59.3,9
1/12/2024 22:10,12,Pendinginan,44.3,62.7,7.08,2282,1,0,59,9
1/12/2024 22:15,12,Pendinginan,44.6,62.4,7.05,2464,1,0,59.2,9
1/12/2024 22:20,12,Pendinginan,44.1,62.4,7.13,2397,1,0,59.8,9
1/12/2024 22:25,12,Pendinginan,44.2,62.5,7.1,2239,1,0,59.6,9
1/12/2024 22:30,12,Pendinginan,44.3,62.6,7.13,2305,1,0,59,9
1/12/2024 22:35,12,Pendinginan,44.2,62.9,7.17,2421,1,0,59.3,9
1/12/2024 22:40,12,Pendinginan,44.1,62.5,7.09,2357,1,0,58.9,9
1/12/2024 22:45,12,Pendinginan,44,63,7.14,2279,1,0,59.3,9
1/12/2024 22:50,12,Pendinginan,43.9,62.5,7.15,2403,1,0,60.1,9
1/12/2024 22:55,12,Pendinginan,44.1,62.6,7.14,2332,1,0,59.1,9
1/12/2024 23:00,12,Pendinginan,44.1,62.9,7.11,2367,1,0,59.8,9
1/12/2024 23:05,12,Pendinginan,43.9,62.1,7.13,2330,1,0,59.8,9
1/12/2024 23:10,12,Pendinginan,43.9,63,7.09,2278,1,0,59.8,9
1/12/2024 23:15,12,Pendinginan,43.6,62.1,7.14,2295,1,0,60,9
1/12/2024 23:20,12,Pendinginan,43.7,62.6,7.11,2463,1,0,59.6,9
1/12/2024 23:25,12,Pendinginan,43.5,62.4,7.12,2255,1,0,59.8,9
1/12/2024 23:30,12,Pendinginan,43.2,62.6,7.14,2359,1,0,59.3,9
1/12/2024 23:35,12,Pendinginan,43.6,62.3,7.12,2381,1,0,59.7,9
1/12/2024 23:40,12,Pendinginan,43.3,63,7.12,2386,1,0,60,9
1/12/2024 23:45,12,Pendinginan,43.5,63,7.13,2388,1,0,59.6,9
1/12/2024 23:50,12,Pendinginan,43.1,62.7,7.13,2369,1,0,59.5,9
1/12/2024 23:55,12,Pendinginan,43.1,62.8,7.08,2436,1,0,59.5,9
1/13/2024 0:00,13,Pendinginan,43.2,62.8,7.14,2205,1,0,59.8,8
1/13/2024 0:05,13,Pendinginan,43.2,62.5,7.1,2288,1,0,59.2,8
1/13/2024 0:10,13,Pendinginan,43.3,63.1,7.13,2295,1,0,59.6,8
1/13/2024 0:15,13,Pendinginan,43.1,63.2,7.1,2221,1,0,60.1,8
1/13/2024 0:20,13,Pendinginan,42.7,62.4,7.11,2183,0,0,60,8
1/13/2024 0:25,13,Pendinginan,43,62.5,7.16,2422,1,0,59.6,8
1/13/2024 0:30,13,Pendinginan,42.8,63.4,7.14,2324,1,0,60.1,8
1/13/2024 0:35,13,Pendinginan,42.9,62.5,7.12,2385,1,0,59.1,8
1/13/2024 0:40,13,Pendinginan,42.7,63.1,7.11,2423,1,0,60.2,8
1/13/2024 0:45,13,Pendinginan,42.7,62.5,7.11,2511,1,0,60.3,8
1/13/2024 0:50,13,Pendinginan,42.7,62.5,7.12,2315,1,0,59.4,8
1/13/2024 0:55,13,Pendinginan,42.6,63.1,7.07,2359,1,0,60.2,8
1/13/2024 1:00,13,Pendinginan,42.5,63.2,7.1,2326,1,0,59.7,8
1/13/2024 1:05,13,Pendinginan,42.5,62.5,7.14,2357,1,0,59.8,8
1/13/2024 1:10,13,Pendinginan,42.3,62.9,7.13,2269,1,0,60.4,8
1/13/2024 1:15,13,Pendinginan,42.2,62.1,7.1,2342,1,0,59.5,8
1/13/2024 1:20,13,Pendinginan,42.3,63,7.13,2313,1,0,60.1,8
1/13/2024 1:25,13,Pendinginan,42.3,62.6,7.15,2173,0,0,59.2,8
1/13/2024 1:30,13,Pendinginan,42.3,63,7.13,2347,1,0,59.3,8
1/13/2024 1:35,13,Pendinginan,42.3,63,7.08,2346,1,0,59.9,8
1/13/2024 1:40,13,Pendinginan,42.7,62.1,7.16,2243,1,0,59.4,8
1/13/2024 1:45,13,Pendinginan,42.3,62.9,7.15,2410,1,0,60.4,8
1/13/2024 1:50,13,Pendinginan,42,63.1,7.13,2218,1,0,59.9,8
1/13/2024 1:55,13,Pendinginan,42,62.8,7.1,2187,0,0,60.1,8
1/13/2024 2:00,13,Pendinginan,42.2,62.7,7.16,2246,1,0,59.9,8
1/13/2024 2:05,13,Pendinginan,42.2,62.7,7.12,2063,0,0,60,8
1/13/2024 2:10,13,Pendinginan,41.8,62.4,7.08,2180,0,0,59.9,8
1/13/2024 2:15,13,Pendinginan,41.9,63,7.13,2109,0,0,60.1,8
1/13/2024 2:20,13,Pendinginan,42,62.7,7.12,2275,1,0,60.3,8
1/13/2024 2:25,13,Pendinginan,41.7,62.7,7.17,2371,1,0,60.3,8
1/13/2024 2:30,13,Pendinginan,42,63.3,7.18,2246,1,0,59.8,8
1/13/2024 2:35,13,Pendinginan,41.9,63.7,7.08,2217,1,0,59.7,8
1/13/2024 2:40,13,Pendinginan,41.9,62.4,7.12,2097,0,0,60.3,8
1/13/2024 2:45,13,Pendinginan,42,62.7,7.12,2238,1,0,60.2,8
1/13/2024 2:50,13,Pendinginan,41.8,63,7.16,2184,0,0,60.1,8
1/13/2024 2:55,13,Pendinginan,41.9,62.4,7.06,2266,1,0,60.3,8
1/13/2024 3:00,13,Pendinginan,41.7,62.6,7.1,2176,0,0,60.4,8
1/13/2024 3:05,13,Pendinginan,41.6,62.7,7.1,2128,0,0,60.5,8
1/13/2024 3:10,13,Pendinginan,41.7,62.9,7.08,2183,0,0,60.4,8
1/13/2024 3:15,13,Pendinginan,42.1,62.2,7.12,2274,1,0,60,8
1/13/2024 3:20,13,Pendinginan,41.9,62.5,7.13,2198,0,0,60.6,8
1/13/2024 3:25,13,Pendinginan,41.6,62.7,7.15,2156,0,0,60.3,8
1/13/2024 3:30,13,Pendinginan,41.4,62.5,7.13,2157,0,0,60.1,8
1/13/2024 3:35,13,Pendinginan,41.7,62.6,7.15,2252,1,0,60.4,8
1/13/2024 3:40,13,Pendinginan,41.8,62.9,7.17,2307,1,0,60.1,8
1/13/2024 3:45,13,Pendinginan,41.8,62.9,7.11,2254,1,0,60.7,8
1/13/2024 3:50,13,Pendinginan,41.7,63.4,7.16,2273,1,0,60,8
1/13/2024 3:55,13,Pendinginan,41.6,62.8,7.14,2280,1,0,60.4,8
1/13/2024 4:00,13,Pendinginan,41.6,63,7.1,2364,1,0,59.8,8
1/13/2024 4:05,13,Pendinginan,41.8,62.8,7.15,2256,1,0,60.5,8
1/13/2024 4:10,13,Pendinginan,41.7,63,7.11,2308,1,0,60.1,8
1/13/2024 4:15,13,Pendinginan,41.6,63,7.15,2261,1,0,60.3,8
1/13/2024 4:20,13,Pendinginan,41.7,62.6,7.18,2216,1,0,60,8
1/13/2024 4:25,13,Pendinginan,41.4,62.8,7.13,2379,1,0,60.1,8
1/13/2024 4:30,13,Pendinginan,41.6,62.5,7.11,2355,1,0,60.1,8
1/13/2024 4:35,13,Pendinginan,41.7,62.9,7.12,2261,1,0,60.1,8
1/13/2024 4:40,13,Pendinginan,41.9,63.4,7.13,2412,1,0,60.4,8
1/13/2024 4:45,13,Pendinginan,41.7,63.2,7.11,2106,0,0,60,8
1/13/2024 4:50,13,Pendinginan,41.9,62.6,7.12,2127,0,0,60.8,8
1/13/2024 4:55,13,Pendinginan,41.5,62.6,7.13,2130,0,0,60.5,8
1/13/2024 5:00,13,Pendinginan,41.8,62.9,7.13,2231,1,0,60.4,8
1/13/2024 5:05,13,Pendinginan,41.9,62.5,7.13,2222,1,0,60.9,8
1/13/2024 5:10,13,Pendinginan,41.8,62.7,7.13,2238,1,0,59.9,8
1/13/2024 5:15,13,Pendinginan,41.4,62.6,7.11,2115,0,0,60.8,8
1/13/2024 5:20,13,Pendinginan,41.7,62.7,7.09,2206,1,0,59.8,8
1/13/2024 5:25,13,Pendinginan,41.7,62.7,7.13,2084,0,0,60.7,8
1/13/2024 5:30,13,Pendinginan,41.5,62.5,7.15,2369,1,0,60.7,8
1/13/2024 5:35,13,Pendinginan,41.6,62.8,7.15,2257,1,0,61.5,8
1/13/2024 5:40,13,Pendinginan,41.6,62.8,7.17,2325,1,0,60.1,8
1/13/2024 5:45,13,Pendinginan,41.7,63.2,7.21,2261,1,0,60.6,8
1/13/2024 5:50,13,Pendinginan,41.6,63.4,7.15,2136,0,0,60.7,8
1/13/2024 5:55,13,Pendinginan,41.8,62.9,7.1,2154,0,0,60.2,8
1/13/2024 6:00,13,Pendinginan,42,62.6,7.14,2316,1,0,60.8,8
1/13/2024 6:05,13,Pendinginan,41.8,62.7,7.13,2302,1,0,60.9,8
1/13/2024 6:10,13,Pendinginan,41.8,63,7.16,2094,0,0,61.2,8
1/13/2024 6:15,13,Pendinginan,41.9,62.7,7.16,2155,0,0,61.1,8
1/13/2024 6:20,13,Pendinginan,41.8,62.2,7.1,2245,1,0,60.5,8
1/13/2024 6:25,13,Pendinginan,42.2,63,7.17,2209,1,0,60.9,8
1/13/2024 6:30,13,Pendinginan,41.8,62.9,7.14,2244,1,0,61.4,8
1/13/2024 6:35,13,Pendinginan,41.9,62.6,7.14,2123,0,0,60.8,8
1/13/2024 6:40,13,Pendinginan,42.1,62.5,7.16,2076,0,0,61.2,8
1/13/2024 6:45,13,Pendinginan,42.1,62.4,7.1,2030,0,0,60.7,8
1/13/2024 6:50,13,Pendinginan,42.2,62.6,7.16,2146,0,0,61.1,8
1/13/2024 6:55,13,Pendinginan,42,62.3,7.12,2142,0,0,60.5,8
1/13/2024 7:00,13,Pendinginan,42.1,62.6,7.16,2269,1,0,61.3,8
1/13/2024 7:05,13,Pendinginan,42.3,62.7,7.09,2206,1,0,61.1,8
1/13/2024 7:10,13,Pendinginan,42.4,62.8,7.16,2111,0,0,60.9,8
1/13/2024 7:15,13,Pendinginan,42.3,62.9,7.12,2186,0,0,61.2,8
1/13/2024 7:20,13,Pendinginan,42.1,63,7.1,2039,0,0,61,8
1/13/2024 7:25,13,Pendinginan,42.5,62.7,7.15,2195,0,0,61,8
1/13/2024 7:30,13,Pendinginan,42.1,61.8,7.13,2296,1,0,61.1,8
1/13/2024 7:35,13,Pendinginan,42.5,63,7.14,2181,0,0,60.8,8
1/13/2024 7:40,13,Pendinginan,42.7,62.7,7.1,2097,0,0,61.4,8
1/13/2024 7:45,13,Pendinginan,42.3,63,7.04,2304,1,0,61.2,8
1/13/2024 7:50,13,Pendinginan,42.5,62.4,7.18,2246,1,0,60.8,8
1/13/2024 7:55,13,Pendinginan,42.3,62.5,7.13,2068,0,0,61.1,8
1/13/2024 8:00,13,Pendinginan,42.5,62.5,7.15,2308,1,0,61.4,8
1/13/2024 8:05,13,Pendinginan,42.5,62.5,7.13,2082,0,0,61.3,8
1/13/2024 8:10,13,Pendinginan,42.9,62.4,7.08,2190,0,0,60.8,8
1/13/2024 8:15,13,Pendinginan,42.8,62.6,7.12,2161,0,0,61.1,8
1/13/2024 8:20,13,Pendinginan,42.7,62.2,7.09,2278,1,0,61.1,8
1/13/2024 8:25,13,Pendinginan,42.8,62.5,7.14,2093,0,0,60.7,8
1/13/2024 8:30,13,Pendinginan,42.7,62.5,7.11,2158,0,0,61.9,8
1/13/2024 8:35,13,Pendinginan,42.6,62.1,7.18,2183,0,0,61,8
1/13/2024 8:40,13,Pendinginan,43.1,62.4,7.12,2201,1,0,61.1,8
1/13/2024 8:45,13,Pendinginan,42.8,62.3,7.1,2187,0,0,61.4,8
1/13/2024 8:50,13,Pendinginan,43.1,62.7,7.12,2225,1,0,61.4,8
1/13/2024 8:55,13,Pendinginan,43.1,62.2,7.1,2225,1,0,60.8,8
1/13/2024 9:00,13,Pendinginan,43,61.5,7.09,2115,0,0,61.7,8
1/13/2024 9:05,13,Pendinginan,43.2,62.1,7.15,2256,1,0,61.3,8
1/13/2024 9:10,13,Pendinginan,43,62.2,7.12,2086,0,0,61.5,8
1/13/2024 9:15,13,Pendinginan,43.3,62.4,7.14,2242,1,0,61.3,8
1/13/2024 9:20,13,Pendinginan,43.3,62.1,7.11,2291,1,0,60.8,8
1/13/2024 9:25,13,Pendinginan,43.5,62.1,7.11,2204,1,0,61,8
1/13/2024 9:30,13,Pendinginan,43.2,62,7.12,2119,0,0,61.9,8
1/13/2024 9:35,13,Pendinginan,43.7,61.6,7.14,2252,1,0,61.6,8
1/13/2024 9:40,13,Pendinginan,43.4,62.1,7.11,2149,0,0,61.1,8
1/13/2024 9:45,13,Pendinginan,43.5,61.7,7.12,2083,0,0,61.5,8
1/13/2024 9:50,13,Pendinginan,43.5,62.3,7.16,2309,1,0,60.7,8
